B.202	0	10860046	3
B.202	0	13291189	3
B.202	0	24344259	3
B.202	0	24344260	2
B.202	0	3624594	1
B.202	0	221695	2
B.202	0	3426690	2
B.202	0	11520173	2
B.202	0	17550060	2
B.202	0	3426685	2
B.202	0	24166059	1
B.202	0	3125795	2
B.202	0	18648469	2
B.202	0	20597355	3
B.202	0	15408859	3
B.202	0	5639104	3
B.202	0	20597346	3
B.202	0	15408870	3
B.202	0	3297127	2
B.202	0	14773499	2
B.202	0	11354090	2
B.202	0	26662446	2
B.202	0	16622475	2
B.202	0	26829006	2
B.202	0	17310835	2
B.202	0	18188637	1
B.202	0	11594914	1
B.202	0	14543274	2
B.202	0	471265	2
B.202	0	25557338	2
B.202	0	8688239	2
B.202	0	20985834	2
B.202	0	24173255	2
B.202	0	1581237	2
B.202	0	15150549	2
B.202	0	7404741	2
B.202	0	21273138	2
B.202	0	3732973	2
B.202	0	18648471	2
B.202	0	10881850	0
B.202	0	21180260	0
B.202	0	9123270	0
B.202	0	9590073	0
B.202	0	11940008	0
B.202	0	25551900	2
B.202	0	13280820	2
B.202	0	16612305	2
B.202	0	12186491	1
B.202	0	3503022	0
B.202	0	16775359	0
B.202	0	21393575	3
B.202	0	12320159	2
B.202	0	3576408	0
B.202	0	19782991	0
B.202	0	10474897	1
B.202	0	10860107	0
B.202	0	15702543	0
B.202	0	3576401	1
B.202	0	4947579	1
B.202	0	3962976	2
B.202	0	13291190	3
B.202	0	22889339	3
B.202	0	26947421	3
B.202	0	5179123	2
B.202	0	5179124	2
B.202	0	21039979	2
B.202	0	3164409	2
B.202	0	23359994	2
B.202	0	3101060	2
B.202	0	28104156	2
B.202	0	22736239	2
B.202	0	1793253	2
B.202	0	7957841	2
B.202	0	9238110	2
B.202	0	17030507	2
B.202	0	13375826	2
B.202	0	8982984	2
B.202	0	15408860	2
B.202	0	7400021	2
B.202	0	27214410	2
B.202	0	22124700	2
B.202	0	27214413	2
B.202	0	2590778	2
B.202	0	20597357	2
B.202	0	22062027	1
B.203	0	3349762	0
B.203	0	827807	0
B.203	0	11729881	0
B.203	0	3349773	0
B.203	0	14114782	0
B.203	0	17793501	0
B.203	0	17585351	0
B.203	0	24091761	0
B.203	0	24091764	0
B.203	0	17793500	0
B.203	0	26913079	0
B.203	0	26593705	0
B.203	0	23611624	0
B.203	0	12680723	0
B.203	0	2248664	0
B.203	0	5184841	0
B.203	0	12959484	0
B.203	0	18608716	0
B.203	0	18905105	0
B.203	0	24176425	0
B.203	0	15092052	0
B.203	0	11298654	0
B.203	0	8145454	0
B.203	0	16515430	0
B.203	0	11129415	0
B.203	0	26013139	0
B.203	0	2141025	0
B.203	0	14474866	0
B.203	0	2141024	0
B.203	0	718032	0
B.203	0	6078872	0
B.203	0	375994	0
B.203	0	8300176	0
B.203	0	5505116	0
B.203	0	26249970	0
B.203	0	27239119	0
B.203	0	22307477	0
B.203	0	23374598	0
B.203	0	13642929	0
B.203	0	19496166	0
B.203	0	8652388	0
B.203	0	1455781	0
B.203	0	3179745	0
B.203	0	12111319	0
B.203	0	3004345	0
B.203	0	2394019	0
B.203	0	18682975	0
B.203	0	24332887	0
B.203	0	27837724	0
B.203	0	3943369	0
B.203	0	3566953	0
B.203	0	3328534	0
B.203	0	8461416	0
B.203	0	6825383	0
B.203	0	6825378	0
B.203	0	6825390	0
B.203	0	89347	3
B.203	0	26676088	3
B.203	0	11530699	3
B.203	0	11530691	3
B.203	0	26611082	3
B.203	0	16030329	0
B.203	0	11328148	0
B.203	0	119708	0
B.203	0	2507631	0
B.203	0	3215507	3
B.203	0	26676102	3
B.203	0	23600938	3
B.203	0	26624788	3
B.203	0	26676109	3
B.203	0	21480528	0
B.203	0	18089079	3
B.203	0	14765485	3
B.203	0	26004562	3
B.203	0	18089073	3
B.203	0	14765491	3
B.203	0	8292831	3
B.203	0	13187284	3
B.203	0	25501709	3
B.203	0	25501694	3
B.203	0	8447876	2
B.203	0	916286	0
B.203	0	6011875	0
B.203	0	15405655	0
B.203	0	27048357	0
B.203	0	89231	3
B.203	0	2054037	3
B.203	0	17649498	3
B.203	0	21718596	3
B.203	0	13940611	3
B.203	0	27757249	2
B.203	0	23230536	2
B.203	0	13871663	2
B.203	0	14999402	3
B.203	0	2206584	3
B.203	0	28086427	2
B.203	0	13729423	3
B.203	0	5508323	3
B.203	0	26611068	3
B.203	0	14999396	3
B.203	0	20273802	3
B.203	0	16916072	3
B.203	0	13143171	0
B.203	0	26676104	2
B.203	0	7617446	2
B.203	0	11530695	2
B.203	0	3448	3
B.203	0	5508335	3
B.203	0	260851	3
B.203	0	26611066	3
B.203	0	26611074	3
B.203	0	12438088	0
B.203	0	4239225	2
B.203	0	15173839	0
B.203	0	15173841	0
B.203	0	15173861	0
B.203	0	6549762	0
B.203	0	4218855	0
B.203	0	12438085	0
B.203	0	9247936	0
B.203	0	18670215	0
B.203	0	18670128	0
B.203	0	9248029	0
B.203	0	17971455	0
B.203	0	22916446	1
B.203	0	17940783	0
B.203	0	8528949	3
B.203	0	11453478	3
B.203	0	14999421	3
B.203	0	3042266	0
B.203	0	9152711	0
B.203	0	12864302	0
B.203	0	2389117	2
B.203	0	2544632	3
B.203	0	13138156	1
B.203	0	2544631	2
B.203	0	22742273	2
B.203	0	10409607	2
B.203	0	13940612	3
B.203	0	4857329	0
B.203	0	1596796	3
B.203	0	7617424	0
B.203	0	8277661	0
B.203	0	3864184	1
B.203	0	22379508	3
B.203	0	9485512	2
B.203	0	6958953	2
B.203	0	6987142	3
B.203	0	3975818	3
B.203	0	26469845	3
B.203	0	11046003	0
B.203	0	5478485	0
B.203	0	22746896	0
B.203	0	24919662	2
B.203	0	1823007	2
B.203	0	19702864	0
B.203	0	18905792	0
B.203	0	26611076	3
B.203	0	25014779	0
B.203	0	13245594	3
B.203	0	25014748	0
B.203	0	25014753	0
B.203	0	10253517	2
B.203	0	14236770	3
B.203	0	3977558	3
B.203	0	17677966	3
B.203	0	17677960	3
B.203	0	17677950	3
B.203	0	17677953	3
B.203	0	17677964	3
B.203	0	10716904	3
B.203	0	26864315	3
B.203	0	18061223	2
B.203	0	24265526	2
B.203	0	89090	3
B.203	0	89232	3
B.203	0	89093	3
B.203	0	89091	0
B.203	0	89323	3
B.203	0	11530670	3
B.203	0	26834827	0
B.203	0	21939607	0
B.203	0	8410004	0
B.203	0	24152803	0
B.203	0	2544629	0
B.203	0	14688892	0
B.203	0	5508325	3
B.203	0	10099735	0
B.203	0	14688897	0
B.203	0	20834109	0
B.203	0	8845551	0
B.203	0	8516681	0
B.203	0	23951841	0
B.203	0	10149892	0
B.203	0	8560523	0
B.203	0	27881144	0
B.203	0	11403076	0
B.203	0	21536733	0
B.203	0	3089622	0
B.203	0	9402105	1
B.203	0	26676089	2
B.203	0	24634963	2
B.203	0	14801334	3
B.203	0	14999397	1
B.203	0	23600932	0
B.203	0	17987324	1
B.203	0	17987326	3
B.203	0	26611080	1
B.203	0	7329988	0
B.203	0	3397	1
B.203	0	11530665	1
B.203	0	5508336	0
B.203	0	20369855	0
B.203	0	20386107	0
B.203	0	20369854	0
B.203	0	9141954	2
B.203	0	8985279	0
B.203	0	10393613	0
B.203	0	9452540	0
B.203	0	24332861	1
B.205	0	19020318	3
B.205	0	21652014	3
B.205	0	21652012	3
B.205	0	21652034	3
B.205	0	27004469	0
B.205	0	15650	3
B.205	0	11358612	0
B.205	0	5966711	0
B.205	0	6308720	0
B.205	0	8966918	0
B.205	0	2071724	0
B.205	0	4756998	0
B.205	0	9917521	0
B.205	0	6036270	0
B.205	0	19886937	0
B.205	0	27692038	0
B.205	0	2294042	3
B.205	0	2294052	3
B.205	0	2444986	1
B.205	0	2444984	1
B.205	0	17782384	1
B.205	0	17782367	1
B.205	0	17782390	1
B.205	0	7852922	0
B.205	0	21652038	3
B.205	0	21958777	0
B.205	0	1502797	1
B.205	0	1502825	1
B.205	0	1161724	0
B.205	0	15424651	0
B.205	0	22664525	0
B.205	0	22664526	0
B.205	0	20179034	0
B.205	0	20179049	0
B.205	0	27102624	0
B.205	0	1347716	0
B.205	0	2374512	0
B.205	0	25513410	0
B.205	0	20959822	0
B.205	0	25303831	0
B.205	0	19623664	0
B.205	0	19623668	0
B.205	0	19536971	0
B.205	0	19536958	0
B.205	0	1429571	0
B.205	0	1429606	0
B.205	0	5713401	0
B.205	0	7613736	0
B.205	0	5539593	0
B.205	0	8885431	0
B.205	0	5539594	0
B.205	0	5539601	0
B.205	0	10968657	0
B.205	0	15874483	0
B.205	0	6792417	0
B.205	0	6282766	0
B.205	0	6282817	0
B.205	0	6792421	0
B.205	0	11299381	0
B.205	0	10001654	0
B.205	0	10001660	0
B.205	0	10001656	0
B.205	0	15518692	0
B.205	0	7404813	0
B.205	0	21100157	0
B.205	0	6794339	0
B.205	0	15874331	0
B.205	0	24957384	0
B.205	0	19578814	0
B.205	0	5013170	0
B.205	0	5013187	0
B.205	0	21391370	0
B.205	0	4961067	0
B.205	0	26846882	0
B.205	0	27118450	0
B.205	0	2196838	0
B.205	0	27118473	0
B.205	0	13473429	0
B.205	0	2086040	0
B.205	0	22685281	0
B.205	0	18517547	0
B.205	0	13667106	0
B.205	0	10519436	0
B.205	0	8122744	0
B.205	0	19900757	0
B.205	0	19900756	0
B.205	0	25729441	0
B.205	0	830831	0
B.205	0	830877	0
B.205	0	25729458	0
B.205	0	25729444	0
B.205	0	15900685	0
B.205	0	7020126	0
B.205	0	26798848	0
B.205	0	12292896	1
B.205	0	22685262	0
B.205	0	12292898	1
B.205	0	15900683	0
B.205	0	14163965	0
B.205	0	17016217	0
B.205	0	9411373	0
B.205	0	9411369	0
B.205	0	20453124	0
B.205	0	629022	0
B.205	0	23546266	0
B.205	0	2225205	0
B.205	0	4419109	0
B.205	0	3591665	0
B.205	0	14391235	0
B.205	0	14391238	0
B.205	0	10577066	0
B.205	0	13864142	0
B.205	0	7741969	2
B.205	0	11335672	2
B.205	0	20793610	2
B.205	0	9085707	2
B.205	0	19313543	2
B.205	0	13383355	1
B.205	0	24395467	1
B.205	0	24743177	2
B.205	0	5595101	2
B.205	0	84587	2
B.205	0	21495981	2
B.205	0	2293998	2
B.205	0	16282498	1
B.205	0	9262538	1
B.205	0	874724	0
B.205	0	9289148	0
B.205	0	15418179	0
B.205	0	20397932	0
B.205	0	5740360	0
B.205	0	15537264	0
B.205	0	15475473	0
B.205	0	14497593	0
B.205	0	26528218	0
B.205	0	17412517	0
B.205	0	11685245	0
B.205	0	11685243	0
B.205	0	24871433	0
B.205	0	19020320	2
B.205	0	20834376	0
B.205	0	16724287	0
B.205	0	18507699	0
B.205	0	11985054	0
B.205	0	22158931	0
B.205	0	20977130	0
B.205	0	17184037	0
B.205	0	20977140	0
B.205	0	24714017	0
B.205	0	24288384	0
B.205	0	8738225	0
B.205	0	4961016	0
B.205	0	8738217	0
B.205	0	7543821	0
B.205	0	20939691	0
B.205	0	24538919	0
B.205	0	28117377	0
B.205	0	688451	0
B.205	0	22966537	0
B.205	0	15063714	0
B.205	0	5497186	0
B.205	0	930771	0
B.205	0	15063713	0
B.205	0	2928692	0
B.205	0	15063706	0
B.205	0	8220448	0
B.205	0	2463398	0
B.205	0	11643814	0
B.205	0	20866335	0
B.205	0	6872020	0
B.205	0	22797851	0
B.205	0	22797852	0
B.205	0	21391871	0
B.205	0	25849992	0
B.205	0	12091996	0
B.205	0	23196777	0
B.205	0	1734111	0
B.205	0	12292871	0
B.205	0	15859322	0
B.205	0	12292901	0
B.205	0	2996142	1
B.205	0	16928706	2
B.205	0	19212481	1
B.205	0	19212518	1
B.205	0	19212519	1
B.205	0	251630	1
B.205	0	251632	1
B.205	0	251634	1
B.205	0	5365488	0
B.205	0	19089552	1
B.205	0	19089551	1
B.205	0	11335678	1
B.205	0	19089553	1
B.205	0	14741330	1
B.205	0	5419271	0
B.205	0	5419268	0
B.205	0	5419262	0
B.205	0	22531284	1
B.205	0	14699028	2
B.205	0	21588328	2
B.205	0	21588307	2
B.205	0	21588287	2
B.205	0	14699041	2
B.205	0	20308615	0
B.205	0	14001699	0
B.205	0	22685263	0
B.205	0	10719925	1
B.205	0	25285759	0
B.205	0	24871421	0
B.205	0	24871419	0
B.205	0	15758359	0
B.205	0	24288391	0
B.205	0	8626883	0
B.205	0	14741328	0
B.206	0	12978757	0
B.206	0	11167505	0
B.206	0	25120657	0
B.206	0	14672751	0
B.206	0	21314144	0
B.206	0	18521584	0
B.206	0	20600045	0
B.206	0	11407933	0
B.206	0	7589478	0
B.206	0	20380653	0
B.206	0	2071259	0
B.206	0	15511389	0
B.206	0	1391362	0
B.206	0	9901224	0
B.206	0	15154950	0
B.206	0	7145794	0
B.206	0	20644709	0
B.206	0	20644717	0
B.206	0	20644729	0
B.206	0	16390808	0
B.206	0	16390806	0
B.206	0	6821649	0
B.206	0	18873153	0
B.206	0	25131031	0
B.206	0	1670697	0
B.206	0	4669450	0
B.206	0	13362331	0
B.206	0	14109557	0
B.206	0	8834669	0
B.206	0	944563	0
B.206	0	10008261	3
B.206	0	5706092	3
B.206	0	13160659	3
B.206	0	1011470	3
B.206	0	10124458	3
B.206	0	4709379	3
B.206	0	26673816	3
B.206	0	1583367	0
B.206	0	4923671	2
B.206	0	4923673	2
B.206	0	18660095	3
B.206	0	21218923	3
B.206	0	13355667	3
B.206	0	11789036	3
B.206	0	14468420	3
B.206	0	5001158	3
B.206	0	18661807	3
B.206	0	14151937	3
B.206	0	23619400	3
B.206	0	24834234	3
B.206	0	581449	3
B.206	0	6909088	3
B.206	0	15795648	3
B.206	0	2817947	3
B.206	0	7161939	3
B.206	0	18254503	3
B.206	0	10865275	3
B.206	0	5374752	3
B.206	0	10947344	3
B.206	0	25481414	3
B.206	0	26373055	3
B.206	0	22654414	3
B.206	0	6099682	3
B.206	0	25040079	3
B.206	0	7041833	3
B.206	0	13452375	3
B.206	0	14117624	3
B.206	0	28126038	3
B.206	0	28126042	3
B.206	0	927389	3
B.206	0	927390	3
B.206	0	927388	3
B.206	0	10272633	3
B.206	0	28126044	3
B.206	0	28126034	3
B.206	0	28126048	3
B.206	0	28126046	3
B.206	0	10162843	3
B.206	0	28126050	3
B.206	0	19214056	3
B.206	0	19214057	3
B.206	0	8413719	3
B.206	0	28126031	3
B.206	0	22072725	3
B.206	0	6902841	3
B.206	0	435053	2
B.206	0	25699982	2
B.206	0	25699985	2
B.206	0	10395150	3
B.206	0	10395137	3
B.206	0	19185811	2
B.206	0	299929	3
B.206	0	23253356	3
B.206	0	23253351	3
B.206	0	835240	3
B.206	0	26906055	3
B.206	0	19263420	3
B.206	0	19196392	3
B.206	0	8556452	1
B.206	0	15710019	1
B.206	0	2302389	3
B.206	0	12713787	3
B.206	0	3070494	3
B.206	0	14552022	2
B.206	0	25059833	2
B.206	0	7987093	2
B.206	0	13893454	2
B.206	0	23253383	2
B.206	0	21543893	1
B.206	0	13613021	2
B.206	0	1587443	3
B.206	0	1587445	3
B.206	0	15968824	1
B.206	0	19119681	3
B.206	0	12046249	2
B.206	0	17610733	3
B.206	0	17610832	2
B.206	0	17610829	2
B.206	0	13216555	3
B.206	0	18706584	1
B.206	0	27253628	1
B.206	0	4738528	2
B.206	0	5641009	1
B.206	0	16127402	2
B.206	0	15968865	2
B.206	0	17884536	2
B.206	0	15969062	2
B.206	0	3926115	2
B.206	0	17884538	2
B.206	0	6716988	2
B.206	0	14611508	2
B.206	0	17191340	2
B.206	0	26031656	2
B.206	0	7327472	2
B.206	0	10864958	2
B.206	0	4384589	1
B.206	0	27197400	1
B.206	0	21489478	1
B.206	0	23286968	1
B.206	0	22514643	2
B.206	0	24169535	1
B.206	0	5922917	1
B.206	0	8068703	1
B.206	0	7857375	1
B.206	0	7812956	1
B.206	0	10903300	1
B.206	0	24904038	2
B.206	0	13126440	1
B.206	0	15129748	1
B.206	0	27443277	2
B.206	0	23160237	2
B.206	0	26256714	2
B.206	0	4350143	2
B.206	0	20283708	2
B.206	0	26256715	2
B.206	0	14468414	2
B.206	0	21962065	3
B.206	0	3482851	3
B.206	0	14165617	3
B.206	0	11108866	3
B.206	0	11108868	3
B.206	0	11108875	3
B.206	0	24587854	1
B.206	0	23156259	3
B.206	0	23156246	3
B.206	0	27004008	2
B.206	0	5196148	2
B.206	0	13668531	2
B.206	0	11210529	1
B.206	0	23169997	1
B.206	0	21070152	2
B.206	0	5630903	0
B.206	0	9480684	0
B.206	0	27988372	1
B.206	0	1623664	1
B.206	0	9001154	0
B.206	0	112985	1
B.206	0	878274	2
B.206	0	1457736	2
B.206	0	13829989	3
B.206	0	18877738	3
B.206	0	13513370	2
B.206	0	23553213	2
B.206	0	19287088	2
B.206	0	3315694	2
B.206	0	3907081	2
B.206	0	26373072	2
B.206	0	18708390	3
B.206	0	4293166	1
B.206	0	27960296	1
B.206	0	5444848	2
B.206	0	3315693	2
B.206	0	27592036	2
B.206	0	11403708	2
B.206	0	8679373	2
B.206	0	716336	2
B.206	0	13387060	1
B.206	0	2319807	2
B.206	0	13668529	2
B.206	0	9150251	2
B.206	0	4331840	2
B.206	0	23496754	1
B.206	0	23692490	2
B.206	0	28126037	3
B.206	0	10272629	2
B.206	0	10272611	2
B.206	0	10272593	2
B.206	0	20580922	1
B.206	0	1244435	2
B.207	0	12150703	0
B.207	0	9219033	1
B.207	0	12572299	0
B.207	0	2628993	0
B.207	0	9007034	0
B.207	0	15649357	0
B.207	0	27696213	0
B.207	0	3167972	0
B.207	0	18398712	0
B.207	0	15649369	0
B.207	0	24689343	0
B.207	0	7600270	0
B.207	0	5600103	0
B.207	0	18523103	0
B.207	0	14851982	0
B.207	0	24282601	0
B.207	0	24408705	0
B.207	0	13445377	0
B.207	0	10263688	0
B.207	0	16584655	0
B.207	0	20378315	0
B.207	0	8551766	0
B.207	0	2304837	0
B.207	0	16084513	0
