B.55	"(s / string-entity
      :value MATH 
 :math (U1 / eq :op0(O1 / divide :op0(N1 / 1) :op1(O2 / root :op0(O3 / minus :op0(N2 / 1)) :op1(N3 / 2))) :op0(O4 / root :op0(O5 / minus :op0(N4 / 1)) :op1(N5 / 2)))
      :polarity (a / amr-unknown))"
B.56	"(m / multi-sentence
      :snt1 (l / let-01
            :arg1 (s / set
                  :consist-of (n / number
                        :arg1-of (n2 / natural-03))
                  :arg1-of (e / empty-02
                        :polarity -)
                  :domain (s2 / string-entity
                        :value MATH 
 :math (V1 / 𝑆))))
      :snt2 (a / amr-choice
            :op1 (t / true-01
                  :arg1 (f / formula
                        :arg1-of (f2 / follow-04
                              :arg2 (s3 / string-entity
                                    :value MATH 
 :math (E1 /  :op0(O1 / fragments) :op1(O2 / exists) :op2(V2 / p) :op3(E2 /  :op0(O3 / fragments) :op1(V3 / $) :op2(T1 / \textpisprime) :op3(V4 / →) :op4(O4 / forall) :op5(V5 / x) :op6(T2 / \text) :op7(E3 /  :op0(O5 / fragments) :op1(V6 / $) :op2(T3 / xisprime) :op3(V7 / $$) :op8(V8 / $$)))))))
                  :arg2 (s4 / string-entity
                        :value MATH 
 :math (V9 / 𝑆)))
            :op2 (f3 / false
                  :domain f))
      :snt3 (c / contrast-01
            :arg1 (k / know-01
                  :arg0 (ii / i)
                  :arg1 (a2 / answer-01
                        :arg1 (q / question-01
                              :mod (t2 / this))))
            :arg2 (w / way
                  :manner-of (a3 / arrive-01
                        :arg4 (c2 / conclude-01)
                        :manner (u / use-01
                              :arg1 (s5 / system
                                    :mod (d / deduct-01)
                                    :mod (s6 / some))))
                  :arg1-of (h / have-degree-91
                        :arg2 (s7 / short-07
                              :arg1 w)
                        :arg3 (m2 / most)))))"
B.57	"(k / know-01
      :arg0 (ii / i)
      :arg1 (c / continue-01
            :arg1 (s / string-entity
                  :value MATH 
 :math (O1 / SUP :op0(V1 / 𝑓) :op1(O2 / minus :op0(N1 / 1))))
            :location (s2 / string-entity
                  :value MATH 
 :math (U1 / times :op0(V2 / 𝑓) :op0(V3 / 𝐵))))
      :arg1-of (c2 / cause-01
            :arg0 (a / and
                  :op1 (e / equal-01
                        :arg1 (s3 / string-entity
                              :value MATH 
 :math (V4 / 𝐵)
                              :arg2-of (s4 / subset-01
                                    :arg1 (s5 / string-entity
                                          :value MATH 
 :math (U2 / times :op0(T1 / \mathbb) :op0(O3 / SUP :op0(V5 / 𝑅) :op1(V6 / 𝑛))))
                                    :arg1-of (c3 / compact-01))))
                  :op2 (e2 / equal-01
                        :arg1 (s6 / string-entity
                              :value MATH 
 :math (F1 / $##$ :op0(V7 / 𝑓) :op1(F2 / → :op0(V8 / 𝐵) :op1(U3 / times :op0(T2 / \mathbb) :op0(O4 / SUP :op0(V9 / 𝑅) :op1(V10 / 𝑚)))))
                              :arg2-of (f / function-01
                                    :arg1 (ii2 / inject-01
                                          :arg1-of (c4 / continue-01)
                                          :manner (e3 / equal-01
                                                :arg2 (o / one)))))
                        :arg2 (s7 / string-entity
                              :value MATH 
 :math F1 ))))
      :arg1-of (t / true-01))"
B.58	"(m / multi-sentence
      :snt1 (e / exercise-01
            :ord (o / ordinal-entity
                  :value 1))
      :snt2 (p / prove-01
            :mode imperative
            :arg0 (y / you)
            :arg1 (t / that))
      :snt3 (t2 / thank-01
            :arg0 (ii / i)
            :arg1 y))"
B.59	"(m / multi-sentence
      :snt1 (l / look-01
            :arg0 (ii / i)
            :arg1 (p / prove-01
                  :arg1 (t / thing
                        :arg1-of (s / state-01)
                        :mod (t2 / that))
                  :quant (m2 / multiple)))
      :snt2 (d / denote-01
            :arg0 (s2 / string-entity
                  :value MATH 
 :math (U1 / times :op0(V1 / italic-ϕ) :op0(V2 / 𝑛)))
            :arg1 (t3 / theorem
                  :mod (f / factorize-01
                        :arg1-of (u / unique-01))
                  :consist-of (a / and
                        :op1 (s3 / string-entity
                              :value MATH 
 :math (U2 / eq :op0(V3 / 𝑛) :op0(O1 / SUB :op0(O2 / SUP :op0(O3 / SUB :op0(O4 / product) :op1(U3 / eq :op0(V4 / 𝑘) :op0(N1 / 1))) :op1(V5 / 𝑚)) :op1(O5 / SUP :op0(O6 / SUB :op0(V6 / 𝑝) :op1(V7 / 𝑘)) :op1(O7 / SUB :op0(V8 / 𝛼) :op1(V9 / 𝑘))))))
                        :op2 (s4 / string-entity
                              :value MATH 
 :math (U4 / eq :op0(V10 / 𝑑) :op0(O8 / SUB :op0(O9 / SUP :op0(O10 / SUB :op0(O11 / product) :op1(U5 / eq :op0(V11 / 𝑘) :op0(N2 / 1))) :op1(V12 / 𝑚)) :op1(O12 / SUP :op0(O13 / SUB :op0(V13 / 𝑝) :op1(V14 / 𝑘)) :op1(O14 / SUB :op0(V15 / 𝛽) :op1(V16 / 𝑘))))))
                        :arg2-of (e / equal-01
                              :arg1 (s5 / string-entity
                                    :value ""eqx531eqx""))))
            :location (h / here))
      :snt3 (e2 / equal-01
            :arg1 (s6 / string-entity
                  :value ""eqx532eqx"")
            :arg2 (s7 / string-entity
                  :value ""eqx532eqx"")
            :location (h2 / here)))"
B.60	"(m / multi-sentence
      :snt1 (l / let-01
            :li ""q""
            :arg1 (a / and
                  :op1 (e / equal-01
                        :arg1 (s / string-entity
                              :value MATH 
 :math (U1 / eq :op0(O1 / SUB :op0(V1 / 𝑎) :op1(V2 / 𝑛)) :op0(U2 / times :op0(O2 / minus :op0(N1 / 1) :op1(O3 / divide :op0(N2 / 1) :op1(O4 / root :op0(N3 / 2) :op1(N4 / 2)))) :op0(V3 / …) :op0(O5 / minus :op0(N5 / 1) :op1(O6 / divide :op0(N6 / 1) :op1(O7 / root :op0(U3 / plus :op0(V4 / 𝑛) :op0(N7 / 1)) :op1(N8 / 2)))))))
                        :arg2 (s2 / string-entity
                              :value MATH 
 :math (O8 / geq :op0(V5 / 𝑛) :op1(N9 / 1))))
                  :op2 (e2 / equal-01
                        :arg1 (s3 / string-entity
                              :value MATH 
 :math (O9 / limit :op0(O10 / SUB :op0(O11 / limit) :op1(F1 / → :op0(V6 / 𝑛) :op1(C1 / infinity))) :op1(O12 / SUB :op0(V7 / 𝑎) :op1(V8 / 𝑛))))
                        :arg2 (s4 / string-entity
                              :value MATH 
 :math (N10 / 1))))
            :snt2 (a2 / and
                  :op1 (e3 / exist-01
                        :polarity -
                        :arg1 (s5 / string-entity
                              :value MATH 
 :math (U4 / times :op0(U5 / times :op0(U6 / times :op0(O13 / minus :op0(N11 / 1) :op1(O14 / divide :op0(N12 / 1) :op1(O15 / root :op0(U7 / plus :op0(N13 / 1) :op0(N14 / 1)) :op1(N15 / 2)))) :op0(O16 / minus :op0(N16 / 1) :op1(O17 / divide :op0(N17 / 1) :op1(O18 / root :op0(U8 / plus :op0(N18 / 2) :op0(N19 / 1)) :op1(N20 / 2)))) :op0(O19 / minus :op0(N21 / 1) :op1(O20 / divide :op0(N22 / 1) :op1(O21 / root :op0(U9 / plus :op0(N23 / 3) :op0(N24 / 1)) :op1(N25 / 2)))) :op0(O22 / minus :op0(N26 / 1) :op1(O23 / divide :op0(N27 / 1) :op1(O24 / root :op0(U10 / plus :op0(N28 / 4) :op0(N29 / 1)) :op1(N30 / 2)))) :op0(O25 / minus :op0(N31 / 1) :op1(O26 / divide :op0(N32 / 1) :op1(O27 / root :op0(U11 / plus :op0(N33 / 5) :op0(N34 / 1)) :op1(N35 / 2)))) :op0(O28 / minus :op0(N36 / 1) :op1(O29 / divide :op0(N37 / 1) :op1(O30 / root :op0(U12 / plus :op0(N38 / 6) :op0(N39 / 1)) :op1(N40 / 2)))) :op0(O31 / minus :op0(N41 / 1) :op1(O32 / divide :op0(N42 / 1) :op1(O33 / root :op0(U13 / plus :op0(N43 / 7) :op0(N44 / 1)) :op1(N45 / 2)))) :op0(O34 / minus :op0(N46 / 1) :op1(O35 / divide :op0(N47 / 1) :op1(O36 / root :op0(U14 / plus :op0(N48 / 8) :op0(N49 / 1)) :op1(N50 / 2)))) :op0(V9 / …) :op0(V10 / …) :op0(V11 / …) :op0(O37 / minus :op0(N51 / 1) :op1(O38 / divide :op0(N52 / 1) :op1(O39 / root :op0(U15 / plus :op0(V12 / 𝑛) :op0(N53 / 1)) :op1(N54 / 2)))))))))
                  :op2 (e4 / equal-01
                        :arg1 (s6 / string-entity
                              :value MATH 
 :math (O40 / divide :op0(N55 / 1) :op1(O41 / root :op0(V13 / 𝜋) :op1(N56 / 2))))
                        :arg2 (s7 / string-entity
                              :value MATH 
 :math (N57 / 0)))
                  :op3 (e5 / equal-01
                        :arg1 (s8 / string-entity
                              :value MATH 
 :math (U16 / times :op0(N58 / 0.293) :op0(N59 / 0.423) :op0(N60 / 0.5) :op0(N61 / 0.553) :op0(N62 / 0.622) :op0(N63 / 0.647) :op0(N64 / 0.667) :op0(V14 / …)))
                        :arg2 (s9 / string-entity
                              :value ""0.009"")))
            :snt3 (a3 / approach-02
                  :arg0 (ii / i)
                  :arg1 (g / get-01
                        :polarity -
                        :arg0 ii
                        :arg1 (o / or
                              :op1 (d / direction
                                    :mod (p / particular))
                              :op2 (p2 / procedure
                                    :mod (a4 / any)))
                        :purpose (a5 / and
                              :op1 (s10 / simplify-01
                                    :arg0 ii
                                    :arg1 (s11 / string-entity
                                          :value MATH 
 :math (O42 / SUB :op0(V15 / 𝑎) :op1(V16 / 𝑛))))
                              :op2 (f / find-01
                                    :arg0 ii
                                    :arg1 (v / value
                                          :poss s11)))
                        :time (t / tend-01
                              :arg1 (v2 / variable
                                    :name (n / name
                                          :op1 ""n""))
                              :arg2 infinity)))))"
B.62	"(m / multi-sentence
      :snt1 (q / question-01
            :arg1 (a / and
                  :op1 (l / let-01
                        :arg1 (d / denote-01
                              :arg0 (s / string-entity
                                    :value MATH 
 :math (U1 / times :op0(T1 / \mathbb) :op0(V1 / 𝑄)))
                              :arg1 (s2 / set
                                    :consist-of (n / number
                                          :arg1-of (r / rational-02)))))
                  :op2 l
                  :arg1 (d2 / denote-01
                        :arg0 (s3 / string-entity
                              :value MATH 
 :math (U2 / times :op0(T2 / \mathbb) :op0(V2 / 𝑍)))
                        :arg1 (s4 / set
                              :consist-of (ii / integer)))))
      :mod (f / full)
      :location (h / here)
      :snt2 (p / prove-01
            :mode imperative
            :arg0 (y / you)
            :arg1 (s5 / string-entity
                  :value MATH 
 :math (U3 / eq :op0(F1 / abs :op0(U4 / times :op0(T3 / \mathbb) :op0(V3 / 𝑄))) :op0(F2 / abs :op0(U5 / times :op0(T4 / \mathbb) :op0(V4 / 𝑍))))))
      :snt3 (t / think-01
            :arg0 (ii2 / i)
            :arg1 (p2 / possible-01
                  :arg1 (w / write-01
                        :arg1 (e / element
                              :mod (e2 / every)
                              :part-of (s6 / string-entity
                                    :value MATH 
 :math (U6 / times :op0(T5 / \mathbb) :op0(V5 / 𝑄))))
                        :arg3 (e3 / element
                              :mod (s7 / some)
                              :part-of (s8 / string-entity
                                    :value MATH 
 :math (U7 / times :op0(U8 / times :op0(U9 / times :op0(T6 / \mathbb) :op0(V6 / 𝑍) :op0(T7 / \mathbb) :op0(V7 / 𝑍))))))))
            :concession-of (k / know-01
                  :polarity -
                  :arg0 ii2
                  :arg1 (o / or
                        :op1 (p3 / prove-01
                              :arg0 ii2
                              :arg1 (b / bijection
                                    :domain s6))
                        :op2 (p4 / prove-01
                              :arg0 ii2
                              :arg1 s8
                              :mod (e4 / even)))
                  :mod (s9 / still))))"
B.63	"(m / multi-sentence
      :snt1 (g / give-01
            :arg1 (e / equal-01
                  :arg1 (e2 / equal-01
                        :arg1 (v / variable
                              :name (n / name
                                    :op1 MATH 
 :math (M1 / L-2 :op0(O1 / SUB :op0(V1 / 𝑛) :op1(N1 / 1)) :op1(O2 / SUB :op0(V2 / 𝑛) :op1(N2 / 2)))
                                    :op2 ""eqx"")
                              :mod (a / any)
                              :mod (p / positive))
                        :arg2 (d / divisor
                              :arg1-of (s / share-01
                                    :arg0 (t / they)
                                    :arg1-of (h / have-degree-91
                                          :arg2 (g2 / great)
                                          :arg3 (m2 / most)))))
                  :arg2 (e3 / equal-01
                        :arg1 (e4 / equal-01
                              :arg1 (e5 / equal-01
                                    :arg1 (v2 / variable
                                          :name (n2 / name
                                                :op1 MATH 
 :math (V3 / 𝑟)
                                                :op2 ""eqx"")
                                          :mod (p2 / positive))
                                    :arg2 (m3 / multiple
                                          :arg1-of (s2 / share-01
                                                :arg0 t
                                                :arg1-of (h2 / have-degree-91
                                                      :arg2 (c / common)
                                                      :arg3 (l / least)))))))
                  :arg2 e2
                  :condition (h3 / have-03
                        :arg0 (ii / i)
                        :arg1 (s3 / set
                              :consist-of (e6 / equal-01
                                    :arg1 (e7 / equal-01
                                          :arg1 (v3 / variable
                                                :name (n3 / name
                                                      :op1 MATH 
 :math (M2 / L-5 :op0(O3 / SUB :op0(V4 / 𝑛) :op1(N3 / 1)) :op1(O4 / SUB :op0(V5 / 𝑛) :op1(N4 / 2)) :op2(O5 / SUB :op0(V6 / 𝑛) :op1(N5 / 3)) :op3(V7 / …) :op4(O6 / SUB :op0(V8 / 𝑛) :op1(V9 / 𝑟)))
                                                      :op2 ""eqx""))
                                          :arg2 m3))))))
      :snt2 (t2 / truth-value
            :polarity-of (t3 / true-01
                  :arg1 (e8 / equal-01
                        :arg1 (s4 / string-entity
                              :value MATH 
 :math (U1 / eq :op0(U2 / times :op0(T1 / \text) :op0(V10 / 𝑙) :op0(V11 / 𝑐) :op0(V12 / 𝑚) :op0(M3 / V-5 :op0(O7 / SUB :op0(V13 / 𝑛) :op1(N6 / 1)) :op1(O8 / SUB :op0(V14 / 𝑛) :op1(N7 / 2)) :op2(O9 / SUB :op0(V15 / 𝑛) :op1(N8 / 3)) :op3(V16 / …) :op4(O10 / SUB :op0(V17 / 𝑛) :op1(V18 / 𝑟)))) :op0(O11 / divide :op0(O12 / SUB :op0(O13 / SUP :op0(O14 / SUB :op0(O15 / product) :op1(U3 / eq :op0(V19 / 𝑖) :op0(N9 / 1))) :op1(V20 / 𝑟)) :op1(O16 / SUB :op0(V21 / 𝑛) :op1(V22 / 𝑖))) :op1(U4 / times :op0(V23 / 𝑔) :op0(V24 / 𝑐) :op0(V25 / 𝑑) :op0(M4 / V-5 :op0(O17 / SUB :op0(V26 / 𝑛) :op1(N10 / 1)) :op1(U5 / times :op0(V27 / 𝑛) :op0(N11 / 2)) :op2(O18 / SUB :op0(V28 / 𝑛) :op1(N12 / 3)) :op3(V29 / …) :op4(O19 / SUB :op0(V30 / 𝑛) :op1(V31 / 𝑟)))))))))
            :arg1-of (f / feel-02
                  :arg0 ii
                  :arg1-of (c2 / contrast-01
                        :arg2 (s5 / struggle-02
                              :arg0 ii
                              :arg1 (g3 / get-04
                                    :arg0 ii
                                    :arg1 (h4 / handle-01
                                          :arg0 ii
                                          :arg1 (r / relation-03))))))))"
B.64	"(m / multi-sentence
      :snt1 (s / suppose-01
            :mode imperative
            :arg0 (y / you)
            :arg1 (a / and
                  :op1 (c / continue-01
                        :arg1 (s2 / string-entity
                              :value MATH 
 :math (F1 / $##$ :op0(V1 / 𝑓) :op1(F2 / → :op0(O1 / interval$C-C$$ :op0(V2 / 𝑎) :op1(V3 / 𝑏)) :op1(U1 / times :op0(T1 / \mathbb) :op0(V4 / 𝑅))))))
                  :op2 (e / equal-01
                        :arg2 MATH 
 :math (O2 / subset :op0(U2 / times :op0(V5 / 𝑓) :op0(O3 / interval$C-C$$ :op0(V6 / 𝑎) :op1(V7 / 𝑏))) :op1(O4 / interval$C-C$$ :op0(V8 / 𝑎) :op1(V9 / 𝑏))))))
      :snt2 (p / prove-01
            :mode imperative
            :arg0 (y2 / you)
            :arg1 (e2 / exist-01
                  :arg1 (p2 / point
                        :name (n / name
                              :op1 MATH 
 :math (O5 / in :op0(V10 / 𝑐) :op1(O6 / interval$C-C$$ :op0(V11 / 𝑎) :op1(V12 / 𝑏))))
                        :arg0-of (s3 / satisfy-01
                              :arg1 (s4 / string-entity
                                    :value MATH 
 :math (U3 / eq :op0(U4 / times :op0(V13 / 𝑓) :op0(V14 / 𝑐)) :op0(V15 / 𝑐))))))))"
B.65	"(m / multi-sentence
      :snt1 (p / possible-01
            :arg1 (s / show-01
                  :arg0 (w / we)
                  :arg1 (e / equal-01
                        :arg1 (s2 / string-entity
                              :value MATH 
 :math (O1 / leq :op0(U1 / times :op0(O2 / SUP :op0(V1 / 𝑒) :op1(O3 / minus :op0(U2 / times :op0(N1 / 2) :op0(V2 / 𝜆) :op0(V3 / 𝑡) :op0(O4 / SUP :op0(V4 / 𝜆) :op1(N2 / 2)))))) :op1(U3 / times :op0(O5 / divide :op0(N3 / 1) :op1(U4 / times :op0(O6 / SUP :op0(V5 / 𝑒) :op1(N4 / 2)) :op0(O7 / SUP :op0(V6 / 𝑡) :op1(N5 / 2)) :op0(T1 / \tag) :op0(N6 / 1))))))
                        :arg2 (s3 / string-entity
                              :value MATH 
 :math (O8 / geq :op0(M1 / L-2 :op0(V7 / 𝜆) :op1(V8 / 𝑡)) :op1(N7 / 0))
                              :mod (a / all)))
                  :manner (a2 / amr-unknown)))
      :snt2 (y / yield-01
            :arg0 (a3 / apply-02
                  :arg1 (s4 / string-entity
                        :value MATH 
 :math (F1 / ln))
                  :arg2 (s5 / side
                        :mod (b / both)))
            :arg1 (r / recommend-01
                  :arg1 (e2 / equal-01
                        :arg1 (s6 / string-entity
                              :value MATH 
 :math (N8 / 1))
                        :arg2 (s7 / string-entity
                              :value MATH 
 :math (O9 / leq :op0(U5 / times :op0(V9 / 𝑡) :op0(V10 / 𝜆)) :op1(U6 / times :op0(O10 / SUP :op0(V11 / 𝑒) :op1(O11 / minus :op0(U7 / times :op0(V12 / 𝑡) :op0(V13 / 𝜆)) :op1(N9 / 1))) :op0(T2 / \tag) :op0(N10 / 2)))))))
      :snt3 (ii / infer-01
            :arg1 (h / have-condition-91
                  :arg1 (s8 / suffice-01
                        :arg0 (m2 / mistake-02
                              :polarity -
                              :arg0 (ii2 / i))
                        :arg1 (s9 / show-01
                              :arg0 ii2
                              :arg1 (s10 / string-entity
                                    :value MATH 
 :math (O12 / leq :op0(V14 / 𝑥) :op1(O13 / SUP :op0(V15 / 𝑒) :op1(O14 / minus :op0(V16 / 𝑥) :op1(N11 / 1))))
                                    :mod (a4 / all))))
                  :arg2 m2)))"
B.66	"(p / possible-01
      :arg1 (j / justify-01
            :arg1 (s / string-entity
                  :value MATH 
 :math (U1 / eq :op0(O1 / SUP :op0(U2 / times :op0(O2 / SUP :op0(V1 / 𝑥) :op1(V2 / 𝑇)) :op0(V3 / 𝐴) :op0(V4 / ℎ)) :op1(V5 / 𝑇)) :op0(U3 / times :op0(O3 / SUP :op0(V6 / ℎ) :op1(V7 / 𝑇)) :op0(O4 / SUP :op0(V8 / 𝐴) :op1(V9 / 𝑇)) :op0(V10 / 𝑥)))))
      :polarity (a / amr-unknown)
      :condition (a2 / and
            :op1 (s2 / string-entity
                  :value MATH 
 :math (O5 / in :op0(M1 / L-2 :op0(V11 / 𝑥) :op1(V12 / ℎ)) :op1(U4 / times :op0(T1 / \mathbb) :op0(O6 / SUP :op0(V13 / 𝑅) :op1(V14 / 𝑑)))))
            :op2 (s3 / string-entity
                  :value MATH 
 :math (O7 / in :op0(V15 / 𝐴) :op1(U5 / times :op0(T2 / \mathbb) :op0(O8 / SUP :op0(V16 / 𝑅) :op1(U6 / times :op0(V17 / 𝑑) :op0(V18 / 𝑑))))))))"
B.67	"(m / multi-sentence
      :snt1 (p / prove-01
            :arg0 (a / and
                  :op1 (m2 / matrix
                        :mod (s / string-entity
                              :value MATH 
 :math (U1 / times :op0(V1 / 𝑘) :op0(V2 / 𝑘))))
                  :op2 (m3 / matrix
                        :mod (s2 / string-entity
                              :value MATH 
 :math (U2 / times :op0(V3 / 𝑘) :op0(V4 / 𝑙))))
                  :op3 (m4 / matrix
                        :mod (s3 / string-entity
                              :value MATH 
 :math (U3 / times :op0(V5 / 𝑙) :op0(V6 / 𝑙)))))
            :arg1 (e / equal-01
                  :arg1 (m5 / matrix
                        :name (n / name
                              :op1 MATH 
 :math (U4 / eq :op0(M1 / L-3 :op0(F1 / det :op0(U5 / times :op0(T1 / {bmatrix}) :op0(V7 / 𝐴) :op0(V8 / &) :op0(V9 / 𝑎) :op0(V10 / 𝑚) :op0(V11 / 𝑝))) :op1(U6 / times :op0(V12 / 𝐵) :op0(V13 / 𝑂) :op0(V14 / &) :op0(V15 / 𝑎) :op0(V16 / 𝑚) :op0(V17 / 𝑝)) :op2(V18 / 𝐶)) :op0(F2 / det :op0(U7 / times :op0(V19 / 𝐴) :op0(F3 / det :op0(V20 / 𝐶)))))
                              :op2 ""o""))
                  :arg2 (e2 / element
                        :mod (a2 / all))
                  :arg3 (z / zero))
            :condition a)
      :snt2 (c / contrast-01
            :arg1 (k / know-01
                  :arg0 (ii / i)
                  :arg1 (r / rule
                        :quant (s4 / some)
                        :purpose (c2 / calculate-01
                              :arg1 (t / thing
                                    :arg0-of (d / determine-01)))))
            :arg2 (k2 / know-01
                  :polarity -
                  :arg0 ii
                  :arg1 t
                  :manner-of (b / begin-01
                        :arg0 ii
                        :arg1 (q / question-01
                              :mod (t2 / this))))))"
B.68	"(m / multi-sentence
      :snt1 (p / prove-01
            :mode imperative
            :arg0 (y / you)
            :arg1 (p2 / possible-01
                  :arg1 (d / divide-01
                        :arg1 (s / string-entity
                              :value MATH 
 :math (U1 / plus :op0(O1 / SUP :op0(V1 / 𝑎) :op1(V2 / 𝑛)) :op0(N1 / 1)))
                        :arg2 (s2 / string-entity
                              :value MATH 
 :math (U2 / plus :op0(V3 / 𝑎) :op0(N2 / 1))))
                  :condition (o / odd
                        :domain (s3 / string-entity
                              :value MATH 
 :math (V4 / 𝑛)))))
      :snt2 (k / know-01
            :arg0 (w / we)
            :arg1 (p3 / possible-01
                  :polarity -
                  :arg1 (a / and
                        :op1 (e / equal-01
                              :arg1 (s4 / string-entity
                                    :value MATH 
 :math (V5 / 𝑎))
                              :arg2 (s5 / string-entity
                                    :value MATH 
 :math (O2 / minus :op0(N3 / 1))))
                        :op2 (e2 / equal-01
                              :arg1 (s6 / string-entity
                                    :value MATH 
 :math (O3 / in :op0(V6 / 𝑛) :op1(U3 / times :op0(T1 / \mathbb) :op0(V7 / 𝑁))))
                              :arg2 (s7 / string-entity
                                    :value MATH 
 :math (U4 / plus :op0(U5 / times :op0(N4 / 2) :op0(V8 / 𝑘)) :op0(N5 / 1))))))
            :arg1-of (c / cause-01
                  :arg0 (o2 / obligate-01
                        :arg1 (o3 / odd
                              :domain (s8 / string-entity
                                    :value MATH 
 :math (V9 / 𝑛)))))))"
B.69	"(m / multi-sentence
      :snt1 (a / assign-01
            :arg1 (p / problem
                  :mod (h / homework)
                  :mod (t / this)
                  :example (a2 / and
                        :op1 (s / string-entity
                              :value MATH 
 :math (U1 / eq :op0(U2 / plus :op0(O1 / binomial :op0(V1 / 𝑠) :op1(V2 / 𝑠)) :op0(O2 / binomial :op0(U3 / plus :op0(V3 / 𝑠) :op0(N1 / 1)) :op1(V4 / 𝑠)) :op0(V5 / …) :op0(O3 / binomial :op0(V6 / 𝑛) :op1(V7 / 𝑠))) :op0(O4 / binomial :op0(U4 / plus :op0(V8 / 𝑛) :op0(N2 / 1)) :op1(U5 / plus :op0(V9 / 𝑠) :op0(N3 / 1)))))
                        :op2 (s2 / string-entity
                              :value MATH 
 :math (O5 / geq :op0(V10 / 𝑛) :op1(V11 / 𝑠)))
                        :mod (a3 / all)))
            :arg2 (ii / i))
      :snt2 (a4 / and
            :op1 (t2 / try-01
                  :arg0 (ii2 / i)
                  :arg1 (e / email-01
                        :arg0 ii2
                        :arg2 (a5 / and
                              :op1 (p2 / person
                                    :arg0-of (h2 / have-rel-role-91
                                          :arg1 ii2
                                          :arg2 (p3 / professor)))
                              :op2 (p4 / person
                                    :arg0-of (h3 / have-rel-role-91
                                          :arg1 ii2
                                          :arg2 (t3 / ta))))))
            :op2 (s3 / seem-01
                  :arg1 (c / contradict-01
                        :arg0 (e2 / explain-01
                              :arg0 a5))))
      :snt3 (r / respond-01
            :arg0 (p5 / person
                  :arg0-of (h4 / have-rel-role-91
                        :arg1 ii2
                        :arg2 (p6 / professor)))
            :arg2 (s4 / say-01
                  :arg0 p5
                  :arg1 (s5 / state-01
                        :arg1 (c2 / correct-02
                              :arg1 (f / formula)
                              :arg1-of (p7 / prove-01
                                    :arg0 ii2
                                    :arg1-of (n / need-01
                                          :arg0 ii2))
                              :beneficiary (s6 / string-entity
                                    :value ""eqx639eqx""))))))"
B.70	"(m / multi-sentence
      :snt1 (l / let-01
            :mode imperative
            :arg0 (y / you)
            :arg1 (a / and
                  :op1 (s / string-entity
                        :value MATH 
 :math (O1 / in :op0(V1 / 𝑙) :op1(U1 / times :op0(T1 / \mathbb) :op0(V2 / 𝑍))))
                  :op2 (s2 / string-entity
                        :value MATH 
 :math (O2 / in :op0(V3 / 𝑁) :op1(U2 / times :op0(T2 / \mathbb) :op0(V4 / 𝑁))))))
      :snt2 (n / need-01
            :arg0 (ii / i)
            :arg1 (p / prove-01
                  :arg0 ii
                  :arg1 (t / thing
                        :arg1-of (f / follow-04)
                        :consist-of (a2 / and
                              :op1 (t2 / try-01
                                    :arg0 (ii2 / i)
                                    :arg1 (u / use-01
                                          :arg0 ii2
                                          :arg1 (f2 / formula
                                                :mod (p2 / person
                                                      :name (n2 / name
                                                            :op1 ""euler"")))))
                              :op2 (s3 / sum-01
                                    :arg0 ii2
                                    :arg1 (t3 / term
                                          :ord (o / ordinal-entity
                                                :value 1)
                                          :mod (s4 / string-entity
                                                :value MATH 
 :math (V5 / 𝑁))
                                          :part-of (t4 / theorem
                                                :mod (g / geometry)
                                                :arg1-of (g2 / get-02
                                                      :arg0 ii2)))
                                    :time (t5 / then))
                              :concession-of (w / work-09
                                    :polarity -
                                    :arg1 f2)))))
      :snt3 (ii3 / idea
            :polarity (a3 / amr-unknown)
            :mod (a4 / any)))"
